"","Year","District","Hunters","Days","N","six_plus","Sex","n_sex","Weapon","n_weapon"
"1669",2015,"314",1335,9094,407,144,"Bulls",214,"Bow",41
"1670",2015,"314",1335,9094,407,144,"Cows",175,"Rifle",365
"1671",2015,"315",1854,11175,503,73,"Bulls",182,"Bow",30
"1672",2015,"315",1854,11175,503,73,"Cows",291,"Rifle",470
"1673",2015,"316",94,456,9,0,"Bulls",3,"Bow",0
"1674",2015,"316",94,456,9,0,"Cows",6,"Rifle",9
"1675",2015,"317",760,4797,202,50,"Bulls",126,"Bow",20
"1676",2015,"317",760,4797,202,50,"Cows",72,"Rifle",181
"1677",2015,"318",1451,13690,249,44,"Bulls",132,"Bow",35
"1678",2015,"318",1451,13690,249,44,"Cows",108,"Rifle",205
"1679",2015,"319",1429,12510,343,58,"Bulls",222,"Bow",28
"1680",2015,"319",1429,12510,343,58,"Cows",106,"Rifle",316
"1681",2015,"320",948,6012,209,25,"Bulls",84,"Bow",12
"1682",2015,"320",948,6012,209,25,"Cows",98,"Rifle",197
"1683",2015,"321",1464,9934,326,44,"Bulls",91,"Bow",59
"1684",2015,"321",1464,9934,326,44,"Cows",210,"Rifle",267
"1685",2015,"322",1030,5590,265,34,"Bulls",78,"Bow",15
"1686",2015,"322",1030,5590,265,34,"Cows",166,"Rifle",250
"1687",2015,"323",1491,9222,291,65,"Bulls",135,"Bow",35
"1688",2015,"323",1491,9222,291,65,"Cows",150,"Rifle",255
"1689",2015,"324",1913,12326,574,85,"Bulls",215,"Bow",56
"1690",2015,"324",1913,12326,574,85,"Cows",330,"Rifle",509
"1691",2015,"325",2549,14063,970,132,"Bulls",359,"Bow",13
"1692",2015,"325",2549,14063,970,132,"Cows",558,"Rifle",948
"1693",2015,"326",530,2861,173,12,"Bulls",41,"Bow",9
"1694",2015,"326",530,2861,173,12,"Cows",117,"Rifle",164
"1695",2015,"327",1912,10930,648,85,"Bulls",194,"Bow",33
"1696",2015,"327",1912,10930,648,85,"Cows",390,"Rifle",613
"1697",2015,"328",804,5203,264,64,"Bulls",120,"Bow",35
"1698",2015,"328",804,5203,264,64,"Cows",133,"Rifle",226
"1699",2015,"329",1940,12538,615,79,"Bulls",253,"Bow",37
"1700",2015,"329",1940,12538,615,79,"Cows",319,"Rifle",578
"1701",2015,"330",1149,7141,227,50,"Bulls",100,"Bow",18
"1702",2015,"330",1149,7141,227,50,"Cows",107,"Rifle",206
"1703",2015,"331",1657,11996,288,59,"Bulls",173,"Bow",32
"1704",2015,"331",1657,11996,288,59,"Cows",109,"Rifle",253
"1705",2015,"332",1118,7845,225,41,"Bulls",132,"Bow",32
"1706",2015,"332",1118,7845,225,41,"Cows",84,"Rifle",193
"1707",2015,"333",925,6312,126,32,"Bulls",56,"Bow",3
"1708",2015,"333",925,6312,126,32,"Cows",70,"Rifle",123
"1709",2015,"334",599,3672,93,18,"Bulls",44,"Bow",21
"1710",2015,"334",599,3672,93,18,"Cows",48,"Rifle",72
"1711",2015,"335",1438,12019,221,17,"Bulls",113,"Bow",31
"1712",2015,"335",1438,12019,221,17,"Cows",108,"Rifle",190
"1713",2015,"339",728,5366,127,11,"Bulls",43,"Bow",0
"1714",2015,"339",728,5366,127,11,"Cows",76,"Rifle",127
"1715",2015,"340",2448,19504,607,76,"Bulls",228,"Bow",36
"1716",2015,"340",2448,19504,607,76,"Cows",360,"Rifle",568
"1717",2015,"341",705,5458,181,38,"Bulls",99,"Bow",12
"1718",2015,"341",705,5458,181,38,"Cows",71,"Rifle",166
"1719",2015,"343",1161,10149,168,38,"Bulls",85,"Bow",15
"1720",2015,"343",1161,10149,168,38,"Cows",78,"Rifle",154
"1721",2015,"350",1223,9690,205,29,"Bulls",91,"Bow",11
"1722",2015,"350",1223,9690,205,29,"Cows",109,"Rifle",191
"1723",2015,"360",2307,14241,721,188,"Bulls",384,"Bow",38
"1724",2015,"360",2307,14241,721,188,"Cows",302,"Rifle",682
"1725",2015,"361",474,3874,60,6,"Bulls",24,"Bow",9
"1726",2015,"361",474,3874,60,6,"Cows",36,"Rifle",51
"1727",2015,"362",1032,7033,339,47,"Bulls",120,"Bow",26
"1728",2015,"362",1032,7033,339,47,"Cows",194,"Rifle",307
"1729",2015,"370",889,6534,141,33,"Bulls",82,"Bow",0
"1730",2015,"370",889,6534,141,33,"Cows",56,"Rifle",141
"1731",2015,"380",3936,31786,716,89,"Bulls",342,"Bow",66
"1732",2015,"380",3936,31786,716,89,"Cows",347,"Rifle",650
"1733",2015,"388",182,1077,32,6,"Bulls",12,"Bow",3
"1734",2015,"388",182,1077,32,6,"Cows",18,"Rifle",29
"1735",2015,"390",763,5496,309,87,"Bulls",146,"Bow",21
"1736",2015,"390",763,5496,309,87,"Cows",154,"Rifle",282
"1737",2015,"391",1677,12437,498,100,"Bulls",270,"Bow",44
"1738",2015,"391",1677,12437,498,100,"Cows",204,"Rifle",454
"1739",2015,"392",1968,16100,457,62,"Bulls",167,"Bow",42
"1740",2015,"392",1968,16100,457,62,"Cows",277,"Rifle",415
"1741",2015,"393",2446,14538,940,135,"Bulls",276,"Bow",59
"1742",2015,"393",2446,14538,940,135,"Cows",605,"Rifle",873
"1743",2015,"400",104,505,15,3,"Bulls",6,"Bow",0
"1744",2015,"400",104,505,15,3,"Cows",9,"Rifle",15
"1745",2015,"401",541,2711,169,21,"Bulls",34,"Bow",15
"1746",2015,"401",541,2711,169,21,"Cows",126,"Rifle",150
"1747",2015,"404",232,1399,47,0,"Bulls",12,"Bow",0
"1748",2015,"404",232,1399,47,0,"Cows",23,"Rifle",47
"1749",2015,"405",43,468,6,0,"Bulls",6,"Bow",3
"1750",2015,"405",43,468,6,0,"Cows",0,"Rifle",3
"1751",2015,"406",45,196,3,0,"Bulls",0,"Bow",0
"1752",2015,"406",45,196,3,0,"Cows",3,"Rifle",3
"1753",2015,"410",2199,15237,776,191,"Bulls",281,"Bow",242
"1754",2015,"410",2199,15237,776,191,"Cows",475,"Rifle",530
"1755",2015,"411",1436,10461,336,131,"Bulls",166,"Bow",66
"1756",2015,"411",1436,10461,336,131,"Cows",147,"Rifle",267
"1757",2015,"412",652,4395,207,39,"Bulls",52,"Bow",25
"1758",2015,"412",652,4395,207,39,"Cows",137,"Rifle",176
"1759",2015,"413",1103,7255,172,50,"Bulls",85,"Bow",37
"1760",2015,"413",1103,7255,172,50,"Cows",78,"Rifle",134
"1761",2015,"415",187,1217,29,6,"Bulls",21,"Bow",3
"1762",2015,"415",187,1217,29,6,"Cows",9,"Rifle",26
"1763",2015,"416",1667,10411,293,59,"Bulls",115,"Bow",37
"1764",2015,"416",1667,10411,293,59,"Cows",152,"Rifle",256
"1765",2015,"417",563,3575,155,49,"Bulls",50,"Bow",22
"1766",2015,"417",563,3575,155,49,"Cows",94,"Rifle",134
"1767",2015,"418",443,2630,75,21,"Bulls",54,"Bow",12
"1768",2015,"418",443,2630,75,21,"Cows",21,"Rifle",63
"1769",2015,"419",147,680,29,3,"Bulls",9,"Bow",6
"1770",2015,"419",147,680,29,3,"Cows",17,"Rifle",23
"1771",2015,"420",425,2832,87,10,"Bulls",32,"Bow",3
"1772",2015,"420",425,2832,87,10,"Cows",46,"Rifle",84
"1773",2015,"421",419,1884,175,23,"Bulls",82,"Bow",3
"1774",2015,"421",419,1884,175,23,"Cows",87,"Rifle",172
"1775",2015,"422",572,3724,165,35,"Bulls",63,"Bow",3
"1776",2015,"422",572,3724,165,35,"Cows",93,"Rifle",159
"1777",2015,"423",391,2540,129,32,"Bulls",68,"Bow",12
"1778",2015,"423",391,2540,129,32,"Cows",56,"Rifle",118
"1779",2015,"424",355,2213,18,3,"Bulls",12,"Bow",3
"1780",2015,"424",355,2213,18,3,"Cows",3,"Rifle",15
"1781",2015,"425",531,3237,177,9,"Bulls",24,"Bow",0
"1782",2015,"425",531,3237,177,9,"Cows",139,"Rifle",177
"1783",2015,"426",393,2083,110,25,"Bulls",34,"Bow",6
"1784",2015,"426",393,2083,110,25,"Cows",61,"Rifle",104
"1785",2015,"432",1032,6409,108,32,"Bulls",70,"Bow",9
"1786",2015,"432",1032,6409,108,32,"Cows",32,"Rifle",99
"1787",2015,"441",499,3978,100,20,"Bulls",26,"Bow",6
"1788",2015,"441",499,3978,100,20,"Cows",62,"Rifle",91
"1789",2015,"442",1012,6465,256,51,"Bulls",95,"Bow",15
"1790",2015,"442",1012,6465,256,51,"Cows",141,"Rifle",236
"1791",2015,"444",277,1608,32,9,"Bulls",15,"Bow",3
"1792",2015,"444",277,1608,32,9,"Cows",17,"Rifle",29
"1793",2015,"445",939,4883,391,86,"Bulls",126,"Bow",29
"1794",2015,"445",939,4883,391,86,"Cows",233,"Rifle",362
"1795",2015,"446",2689,15412,1002,146,"Bulls",259,"Bow",67
"1796",2015,"446",2689,15412,1002,146,"Cows",649,"Rifle",929
"1797",2015,"447",1041,6104,285,66,"Bulls",76,"Bow",35
"1798",2015,"447",1041,6104,285,66,"Cows",191,"Rifle",249
"1799",2015,"448",1065,6962,176,24,"Bulls",75,"Bow",21
"1800",2015,"448",1065,6962,176,24,"Cows",90,"Rifle",152
"1801",2015,"449",920,4889,192,15,"Bulls",70,"Bow",9
"1802",2015,"449",920,4889,192,15,"Cows",122,"Rifle",184
"1803",2015,"450",315,2016,58,7,"Bulls",7,"Bow",3
"1804",2015,"450",315,2016,58,7,"Cows",51,"Rifle",55
"1805",2015,"452",1258,6348,342,71,"Bulls",135,"Bow",29
"1806",2015,"452",1258,6348,342,71,"Cows",186,"Rifle",310
"1807",2015,"454",945,5699,155,25,"Bulls",78,"Bow",14
"1808",2015,"454",945,5699,155,25,"Cows",74,"Rifle",138
"1809",2015,"455",278,1972,101,27,"Bulls",33,"Bow",5
"1810",2015,"455",278,1972,101,27,"Cows",62,"Rifle",96
"1811",2015,"471",65,437,12,3,"Bulls",3,"Bow",0
"1812",2015,"471",65,437,12,3,"Cows",9,"Rifle",12
"1813",2015,"500",443,2918,47,12,"Bulls",23,"Bow",10
"1814",2015,"500",443,2918,47,12,"Cows",21,"Rifle",34
"1815",2015,"502",220,1287,57,8,"Bulls",19,"Bow",6
"1816",2015,"502",220,1287,57,8,"Cows",35,"Rifle",49
"1817",2015,"511",189,1303,21,4,"Bulls",13,"Bow",11
"1818",2015,"511",189,1303,21,4,"Cows",4,"Rifle",10
"1819",2015,"530",528,3413,78,11,"Bulls",34,"Bow",15
"1820",2015,"530",528,3413,78,11,"Cows",44,"Rifle",63
"1821",2015,"540",1134,7101,278,21,"Bulls",109,"Bow",15
"1822",2015,"540",1134,7101,278,21,"Cows",147,"Rifle",263
"1823",2015,"560",1190,6676,325,50,"Bulls",141,"Bow",38
"1824",2015,"560",1190,6676,325,50,"Cows",164,"Rifle",281
"1825",2015,"570",459,2755,111,16,"Bulls",24,"Bow",6
"1826",2015,"570",459,2755,111,16,"Cows",84,"Rifle",105
"1827",2015,"575",826,5373,160,22,"Bulls",57,"Bow",15
"1828",2015,"575",826,5373,160,22,"Cows",97,"Rifle",145
"1829",2015,"590",1943,14901,513,134,"Bulls",214,"Bow",129
"1830",2015,"590",1943,14901,513,134,"Cows",265,"Rifle",377
"1831",2015,"600",104,1077,6,3,"Bulls",3,"Bow",3
"1832",2015,"600",104,1077,6,3,"Cows",3,"Rifle",3
"1833",2015,"620",755,6188,113,57,"Bulls",83,"Bow",70
"1834",2015,"620",755,6188,113,57,"Cows",30,"Rifle",40
"1835",2015,"621",613,4395,176,38,"Bulls",55,"Bow",36
"1836",2015,"621",613,4395,176,38,"Cows",120,"Rifle",138
"1837",2015,"622",577,3474,281,29,"Bulls",30,"Bow",17
"1838",2015,"622",577,3474,281,29,"Cows",238,"Rifle",264
"1839",2015,"630",71,475,8,3,"Bulls",8,"Bow",5
"1840",2015,"630",71,475,8,3,"Cows",0,"Rifle",3
"1841",2015,"631",273,2015,89,27,"Bulls",46,"Bow",25
"1842",2015,"631",273,2015,89,27,"Cows",41,"Rifle",64
"1843",2015,"632",148,1223,20,8,"Bulls",14,"Bow",5
"1844",2015,"632",148,1223,20,8,"Cows",6,"Rifle",15
"1845",2015,"640",50,247,6,0,"Bulls",6,"Bow",0
"1846",2015,"640",50,247,6,0,"Cows",0,"Rifle",6
"1847",2015,"641",25,214,3,3,"Bulls",3,"Bow",0
"1848",2015,"641",25,214,3,3,"Cows",0,"Rifle",3
"1849",2015,"651",31,79,6,3,"Bulls",6,"Bow",0
"1850",2015,"651",31,79,6,3,"Cows",0,"Rifle",6
"1851",2015,"670",89,638,3,0,"Bulls",0,"Bow",0
"1852",2015,"670",89,638,3,0,"Cows",3,"Rifle",3
"1853",2015,"680",60,332,30,4,"Bulls",6,"Bow",2
"1854",2015,"680",60,332,30,4,"Cows",19,"Rifle",28
"1855",2015,"690",339,1975,129,38,"Bulls",42,"Bow",19
"1856",2015,"690",339,1975,129,38,"Cows",80,"Rifle",110
"1857",2015,"700",1394,10022,460,175,"Bulls",224,"Bow",137
"1858",2015,"700",1394,10022,460,175,"Cows",224,"Rifle",323
"1859",2015,"702",589,4061,116,38,"Bulls",46,"Bow",18
"1860",2015,"702",589,4061,116,38,"Cows",61,"Rifle",98
"1861",2015,"703",268,1796,14,0,"Bulls",6,"Bow",0
"1862",2015,"703",268,1796,14,0,"Cows",5,"Rifle",14
"1863",2015,"704",1002,7359,236,57,"Bulls",89,"Bow",63
"1864",2015,"704",1002,7359,236,57,"Cows",133,"Rifle",164
"1865",2015,"705",524,3290,109,43,"Bulls",56,"Bow",35
"1866",2015,"705",524,3290,109,43,"Cows",48,"Rifle",74
"1867",2016,"100",1724,15206,73,25,"Bulls",69,"Bow",19
"1868",2016,"100",1724,15206,73,25,"Cows",4,"Rifle",54
"1869",2016,"101",1348,11198,87,3,"Bulls",44,"Bow",8
"1870",2016,"101",1348,11198,87,3,"Cows",41,"Rifle",78
"1871",2016,"102",1445,11786,35,3,"Bulls",28,"Bow",13
"1872",2016,"102",1445,11786,35,3,"Cows",7,"Rifle",22
"1873",2016,"103",1797,16046,63,22,"Bulls",47,"Bow",9
"1874",2016,"103",1797,16046,63,22,"Cows",16,"Rifle",54
"1875",2016,"104",1121,9394,64,22,"Bulls",44,"Bow",16
"1876",2016,"104",1121,9394,64,22,"Cows",20,"Rifle",49
"1877",2016,"109",275,1819,35,3,"Bulls",6,"Bow",3
"1878",2016,"109",275,1819,35,3,"Cows",29,"Rifle",32
"1879",2016,"110",930,6247,23,3,"Bulls",19,"Bow",6
"1880",2016,"110",930,6247,23,3,"Cows",4,"Rifle",17
"1881",2016,"120",1240,10052,30,19,"Bulls",25,"Bow",13
"1882",2016,"120",1240,10052,30,19,"Cows",5,"Rifle",18
"1883",2016,"121",2634,24434,283,29,"Bulls",155,"Bow",54
"1884",2016,"121",2634,24434,283,29,"Cows",120,"Rifle",230
"1885",2016,"122",1659,12842,77,18,"Bulls",56,"Bow",27
"1886",2016,"122",1659,12842,77,18,"Cows",18,"Rifle",50
"1887",2016,"123",810,6174,69,3,"Bulls",49,"Bow",10
"1888",2016,"123",810,6174,69,3,"Cows",20,"Rifle",59
"1889",2016,"124",394,3003,18,0,"Bulls",13,"Bow",0
"1890",2016,"124",394,3003,18,0,"Cows",5,"Rifle",18
"1891",2016,"130",1246,8624,28,6,"Bulls",28,"Bow",0
"1892",2016,"130",1246,8624,28,6,"Cows",0,"Rifle",28
"1893",2016,"132",377,3101,19,3,"Bulls",16,"Bow",6
"1894",2016,"132",377,3101,19,3,"Cows",3,"Rifle",13
"1895",2016,"140",600,5004,28,9,"Bulls",19,"Bow",6
"1896",2016,"140",600,5004,28,9,"Cows",9,"Rifle",22
"1897",2016,"141",137,913,10,6,"Bulls",10,"Bow",0
"1898",2016,"141",137,913,10,6,"Cows",0,"Rifle",10
"1899",2016,"150",470,3369,79,29,"Bulls",70,"Bow",10
"1900",2016,"150",470,3369,79,29,"Cows",10,"Rifle",70
"1901",2016,"151",62,466,10,6,"Bulls",10,"Bow",0
"1902",2016,"151",62,466,10,6,"Cows",0,"Rifle",10
"1903",2016,"170",289,2155,28,13,"Bulls",16,"Bow",9
"1904",2016,"170",289,2155,28,13,"Cows",13,"Rifle",19
"1905",2016,"200",526,5381,28,10,"Bulls",28,"Bow",3
"1906",2016,"200",526,5381,28,10,"Cows",0,"Rifle",25
"1907",2016,"201",1254,9818,111,24,"Bulls",68,"Bow",6
"1908",2016,"201",1254,9818,111,24,"Cows",35,"Rifle",105
"1909",2016,"202",933,7533,53,0,"Bulls",41,"Bow",3
"1910",2016,"202",933,7533,53,0,"Cows",12,"Rifle",50
"1911",2016,"203",880,6333,47,16,"Bulls",44,"Bow",13
"1912",2016,"203",880,6333,47,16,"Cows",3,"Rifle",35
"1913",2016,"204",1041,7932,128,52,"Bulls",97,"Bow",30
"1914",2016,"204",1041,7932,128,52,"Cows",32,"Rifle",98
"1915",2016,"210",1413,10554,335,54,"Bulls",107,"Bow",13
"1916",2016,"210",1413,10554,335,54,"Cows",213,"Rifle",322
"1917",2016,"211",538,4429,57,11,"Bulls",24,"Bow",10
"1918",2016,"211",538,4429,57,11,"Cows",33,"Rifle",48
"1919",2016,"213",759,6268,151,28,"Bulls",63,"Bow",25
"1920",2016,"213",759,6268,151,28,"Cows",75,"Rifle",127
"1921",2016,"214",624,4352,79,10,"Bulls",46,"Bow",13
"1922",2016,"214",624,4352,79,10,"Cows",33,"Rifle",66
"1923",2016,"215",2836,24198,659,50,"Bulls",210,"Bow",63
"1924",2016,"215",2836,24198,659,50,"Cows",429,"Rifle",597
"1925",2016,"216",443,2847,35,16,"Bulls",28,"Bow",6
"1926",2016,"216",443,2847,35,16,"Cows",7,"Rifle",29
"1927",2016,"217",1053,7345,301,24,"Bulls",42,"Bow",14
"1928",2016,"217",1053,7345,301,24,"Cows",240,"Rifle",287
"1929",2016,"240",1653,12506,169,18,"Bulls",74,"Bow",28
"1930",2016,"240",1653,12506,169,18,"Cows",92,"Rifle",141
"1931",2016,"250",128,1450,32,19,"Bulls",29,"Bow",5
"1932",2016,"250",128,1450,32,19,"Cows",3,"Rifle",27
"1933",2016,"260",335,2984,38,6,"Bulls",22,"Bow",14
"1934",2016,"260",335,2984,38,6,"Cows",15,"Rifle",24
"1935",2016,"261",791,6374,110,32,"Bulls",69,"Bow",27
"1936",2016,"261",791,6374,110,32,"Cows",40,"Rifle",83
"1937",2016,"262",298,2498,56,3,"Bulls",3,"Bow",10
"1938",2016,"262",298,2498,56,3,"Cows",50,"Rifle",47
"1939",2016,"270",2594,21719,348,68,"Bulls",221,"Bow",45
"1940",2016,"270",2594,21719,348,68,"Cows",121,"Rifle",303
"1941",2016,"280",236,1485,16,6,"Bulls",16,"Bow",0
"1942",2016,"280",236,1485,16,6,"Cows",0,"Rifle",16
"1943",2016,"281",1532,11271,135,32,"Bulls",101,"Bow",35
"1944",2016,"281",1532,11271,135,32,"Cows",26,"Rifle",101
"1945",2016,"282",203,1532,21,3,"Bulls",6,"Bow",3
"1946",2016,"282",203,1532,21,3,"Cows",13,"Rifle",18
"1947",2016,"283",1135,9056,96,34,"Bulls",59,"Bow",8
"1948",2016,"283",1135,9056,96,34,"Cows",34,"Rifle",88
"1949",2016,"284",429,3328,35,9,"Bulls",25,"Bow",16
"1950",2016,"284",429,3328,35,9,"Cows",10,"Rifle",19
"1951",2016,"285",1508,11532,110,25,"Bulls",69,"Bow",29
"1952",2016,"285",1508,11532,110,25,"Cows",41,"Rifle",82
"1953",2016,"290",377,2254,87,10,"Bulls",25,"Bow",22
"1954",2016,"290",377,2254,87,10,"Cows",57,"Rifle",65
"1955",2016,"291",960,6542,240,16,"Bulls",61,"Bow",6
"1956",2016,"291",960,6542,240,16,"Cows",174,"Rifle",234
"1957",2016,"292",1399,10220,130,24,"Bulls",64,"Bow",3
"1958",2016,"292",1399,10220,130,24,"Cows",64,"Rifle",127
"1959",2016,"293",1450,11045,184,55,"Bulls",117,"Bow",46
"1960",2016,"293",1450,11045,184,55,"Cows",62,"Rifle",138
"1961",2016,"298",503,2786,128,13,"Bulls",28,"Bow",0
"1962",2016,"298",503,2786,128,13,"Cows",91,"Rifle",128
"1963",2016,"300",1475,8893,260,22,"Bulls",127,"Bow",19
"1964",2016,"300",1475,8893,260,22,"Cows",115,"Rifle",242
"1965",2016,"301",1069,7695,92,28,"Bulls",54,"Bow",19
"1966",2016,"301",1069,7695,92,28,"Cows",30,"Rifle",73
"1967",2016,"302",1006,6032,218,32,"Bulls",95,"Bow",10
"1968",2016,"302",1006,6032,218,32,"Cows",111,"Rifle",209
"1969",2016,"309",396,2884,57,9,"Bulls",21,"Bow",9
"1970",2016,"309",396,2884,57,9,"Cows",37,"Rifle",48
"1971",2016,"310",995,7229,112,40,"Bulls",93,"Bow",32
"1972",2016,"310",995,7229,112,40,"Cows",19,"Rifle",80
"1973",2016,"311",1124,6834,224,79,"Bulls",116,"Bow",31
"1974",2016,"311",1124,6834,224,79,"Cows",97,"Rifle",193
"1975",2016,"312",1885,10633,475,108,"Bulls",199,"Bow",40
"1976",2016,"312",1885,10633,475,108,"Cows",270,"Rifle",434
"1977",2016,"313",1055,7149,154,26,"Bulls",103,"Bow",13
"1978",2016,"313",1055,7149,154,26,"Cows",52,"Rifle",142
"1979",2016,"314",1403,9050,332,117,"Bulls",202,"Bow",40
"1980",2016,"314",1403,9050,332,117,"Cows",127,"Rifle",292
"1981",2016,"315",1959,12072,349,86,"Bulls",171,"Bow",48
"1982",2016,"315",1959,12072,349,86,"Cows",168,"Rifle",301
"1983",2016,"316",134,1034,16,13,"Bulls",16,"Bow",0
"1984",2016,"316",134,1034,16,13,"Cows",0,"Rifle",16
"1985",2016,"317",820,5458,166,38,"Bulls",101,"Bow",27
"1986",2016,"317",820,5458,166,38,"Cows",63,"Rifle",138
"1987",2016,"318",1268,11889,114,19,"Bulls",57,"Bow",28
"1988",2016,"318",1268,11889,114,19,"Cows",48,"Rifle",85
"1989",2016,"319",1419,11420,189,44,"Bulls",126,"Bow",25
"1990",2016,"319",1419,11420,189,44,"Cows",57,"Rifle",164
"1991",2016,"320",1084,7152,161,46,"Bulls",81,"Bow",18
"1992",2016,"320",1084,7152,161,46,"Cows",80,"Rifle",142
"1993",2016,"321",1222,8457,173,9,"Bulls",46,"Bow",29
"1994",2016,"321",1222,8457,173,9,"Cows",117,"Rifle",145
"1995",2016,"322",984,5767,170,19,"Bulls",73,"Bow",21
"1996",2016,"322",984,5767,170,19,"Cows",82,"Rifle",149
"1997",2016,"323",1280,8438,143,19,"Bulls",49,"Bow",10
"1998",2016,"323",1280,8438,143,19,"Cows",85,"Rifle",134
"1999",2016,"324",1717,10971,262,32,"Bulls",126,"Bow",51
"2000",2016,"324",1717,10971,262,32,"Cows",129,"Rifle",211
"2001",2016,"325",2462,14153,592,69,"Bulls",214,"Bow",25
"2002",2016,"325",2462,14153,592,69,"Cows",355,"Rifle",566
"2003",2016,"326",597,3335,159,25,"Bulls",69,"Bow",10
"2004",2016,"326",597,3335,159,25,"Cows",83,"Rifle",149
"2005",2016,"327",1609,10254,235,19,"Bulls",92,"Bow",29
"2006",2016,"327",1609,10254,235,19,"Cows",139,"Rifle",206
"2007",2016,"328",632,3692,131,16,"Bulls",60,"Bow",12
"2008",2016,"328",632,3692,131,16,"Cows",63,"Rifle",118
"2009",2016,"329",2051,13204,548,60,"Bulls",161,"Bow",62
"2010",2016,"329",2051,13204,548,60,"Cows",357,"Rifle",486
"2011",2016,"330",1086,7015,168,32,"Bulls",85,"Bow",10
"2012",2016,"330",1086,7015,168,32,"Cows",77,"Rifle",159
"2013",2016,"331",1561,11337,136,13,"Bulls",70,"Bow",3
"2014",2016,"331",1561,11337,136,13,"Cows",60,"Rifle",133
"2015",2016,"332",1252,8583,173,25,"Bulls",88,"Bow",32
"2016",2016,"332",1252,8583,173,25,"Cows",72,"Rifle",141
"2017",2016,"333",913,6694,124,22,"Bulls",54,"Bow",9
"2018",2016,"333",913,6694,124,22,"Cows",64,"Rifle",114
"2019",2016,"334",678,4375,95,16,"Bulls",54,"Bow",34
"2020",2016,"334",678,4375,95,16,"Cows",41,"Rifle",61
"2021",2016,"335",1480,11922,119,24,"Bulls",65,"Bow",37
"2022",2016,"335",1480,11922,119,24,"Cows",51,"Rifle",82
"2023",2016,"339",739,5794,123,24,"Bulls",43,"Bow",7
"2024",2016,"339",739,5794,123,24,"Cows",66,"Rifle",116
"2025",2016,"340",2412,19547,392,35,"Bulls",176,"Bow",40
"2026",2016,"340",2412,19547,392,35,"Cows",204,"Rifle",352
"2027",2016,"341",600,5192,67,13,"Bulls",49,"Bow",19
"2028",2016,"341",600,5192,67,13,"Cows",15,"Rifle",48
"2029",2016,"343",1298,11122,155,31,"Bulls",63,"Bow",18
"2030",2016,"343",1298,11122,155,31,"Cows",83,"Rifle",137
"2031",2016,"350",1282,10092,150,22,"Bulls",44,"Bow",9
"2032",2016,"350",1282,10092,150,22,"Cows",98,"Rifle",142
"2033",2016,"360",2382,15499,462,89,"Bulls",215,"Bow",38
"2034",2016,"360",2382,15499,462,89,"Cows",224,"Rifle",424
"2035",2016,"361",566,4753,83,16,"Bulls",25,"Bow",10
"2036",2016,"361",566,4753,83,16,"Cows",55,"Rifle",74
"2037",2016,"362",975,6605,198,38,"Bulls",84,"Bow",6
"2038",2016,"362",975,6605,198,38,"Cows",108,"Rifle",191
"2039",2016,"370",937,6481,96,3,"Bulls",25,"Bow",10
"2040",2016,"370",937,6481,96,3,"Cows",62,"Rifle",86
"2041",2016,"380",3462,27737,452,74,"Bulls",219,"Bow",62
"2042",2016,"380",3462,27737,452,74,"Cows",209,"Rifle",390
"2043",2016,"388",155,1134,12,6,"Bulls",9,"Bow",6
"2044",2016,"388",155,1134,12,6,"Cows",3,"Rifle",6
"2045",2016,"390",973,6954,273,37,"Bulls",78,"Bow",16
"2046",2016,"390",973,6954,273,37,"Cows",189,"Rifle",257
"2047",2016,"391",2259,17734,613,101,"Bulls",224,"Bow",35
"2048",2016,"391",2259,17734,613,101,"Cows",367,"Rifle",578
"2049",2016,"392",1373,10669,131,27,"Bulls",81,"Bow",13
"2050",2016,"392",1373,10669,131,27,"Cows",47,"Rifle",119
"2051",2016,"393",2097,13563,510,113,"Bulls",192,"Bow",75
"2052",2016,"393",2097,13563,510,113,"Cows",306,"Rifle",435
"2053",2016,"400",127,862,6,3,"Bulls",3,"Bow",3
"2054",2016,"400",127,862,6,3,"Cows",3,"Rifle",3
"2055",2016,"401",571,3534,146,26,"Bulls",42,"Bow",19
"2056",2016,"401",571,3534,146,26,"Cows",101,"Rifle",126
"2057",2016,"403",34,270,0,0,"Bulls",0,"Bow",0
"2058",2016,"403",34,270,0,0,"Cows",0,"Rifle",0
"2059",2016,"404",156,802,3,0,"Bulls",0,"Bow",0
"2060",2016,"404",156,802,3,0,"Cows",3,"Rifle",3
"2061",2016,"405",49,186,6,0,"Bulls",0,"Bow",0
"2062",2016,"405",49,186,6,0,"Cows",6,"Rifle",6
"2063",2016,"406",49,321,9,3,"Bulls",6,"Bow",3
"2064",2016,"406",49,321,9,3,"Cows",2,"Rifle",6
"2065",2016,"410",2233,16061,695,244,"Bulls",309,"Bow",211
"2066",2016,"410",2233,16061,695,244,"Cows",366,"Rifle",484
"2067",2016,"411",1680,10515,497,119,"Bulls",155,"Bow",80
"2068",2016,"411",1680,10515,497,119,"Cows",307,"Rifle",417
"2069",2016,"412",570,3951,179,52,"Bulls",64,"Bow",35
"2070",2016,"412",570,3951,179,52,"Cows",108,"Rifle",144
"2071",2016,"413",1083,6672,138,35,"Bulls",76,"Bow",32
"2072",2016,"413",1083,6672,138,35,"Cows",56,"Rifle",107
"2073",2016,"415",254,1727,22,3,"Bulls",6,"Bow",0
"2074",2016,"415",254,1727,22,3,"Cows",16,"Rifle",22
