"Year","District","Species","Hunters","T_harvest","Bucks","Does","Bow","Rifle","four_plus","ung","Bulls","Cows","six_plus","p_success"
2008,"620","md",1638,850,482,358,21,829,327,"deer",NA,NA,NA,NA
2008,"620","wt",1638,327,207,121,14,314,183,"deer",NA,NA,NA,NA
2008,"621","all_deer",843,293,239,54,14,278,147,"deer",NA,NA,NA,0.347568208778173
2008,"621","md",843,192,177,15,9,183,88,"deer",NA,NA,NA,NA
2008,"621","wt",843,101,62,39,6,95,59,"deer",NA,NA,NA,NA
2008,"622","all_deer",540,191,147,42,6,186,111,"deer",NA,NA,NA,0.353703703703704
2008,"622","md",540,158,129,27,0,158,99,"deer",NA,NA,NA,NA
2008,"622","wt",540,33,18,15,6,27,12,"deer",NA,NA,NA,NA
2008,"630","all_deer",1649,1934,765,1139,163,1771,596,"deer",NA,NA,NA,1.1728320194057
2008,"630","md",1649,855,397,449,9,846,276,"deer",NA,NA,NA,NA
2008,"630","wt",1649,1079,369,690,154,925,320,"deer",NA,NA,NA,NA
2008,"631","all_deer",202,108,90,15,6,102,63,"deer",NA,NA,NA,0.534653465346535
2008,"631","md",202,90,84,6,3,87,60,"deer",NA,NA,NA,NA
2008,"631","wt",202,18,6,9,3,15,3,"deer",NA,NA,NA,NA
2008,"632","all_deer",342,172,139,28,0,172,108,"deer",NA,NA,NA,0.502923976608187
2008,"632","md",342,137,124,8,0,137,93,"deer",NA,NA,NA,NA
2008,"632","wt",342,35,15,20,0,35,15,"deer",NA,NA,NA,NA
2008,"640","all_deer",961,835,493,332,26,810,441,"deer",NA,NA,NA,0.86888657648283
2008,"640","md",961,417,242,168,11,406,209,"deer",NA,NA,NA,NA
2008,"640","wt",961,418,252,164,14,404,232,"deer",NA,NA,NA,NA
2008,"641","all_deer",939,737,457,275,22,715,395,"deer",NA,NA,NA,0.784877529286475
2008,"641","md",939,172,107,65,0,172,74,"deer",NA,NA,NA,NA
2008,"641","wt",939,565,349,210,22,543,321,"deer",NA,NA,NA,NA
2008,"650","all_deer",1169,928,556,368,20,908,410,"deer",NA,NA,NA,0.793840889649273
2008,"650","md",1169,583,390,191,6,577,272,"deer",NA,NA,NA,NA
2008,"650","wt",1169,345,165,177,14,331,138,"deer",NA,NA,NA,NA
2008,"651","all_deer",1606,1216,745,465,49,1167,594,"deer",NA,NA,NA,0.757160647571607
2008,"651","md",1606,532,375,155,13,519,254,"deer",NA,NA,NA,NA
2008,"651","wt",1606,683,370,310,35,648,340,"deer",NA,NA,NA,NA
2008,"652","all_deer",159,122,77,45,2,121,69,"deer",NA,NA,NA,0.767295597484277
2008,"652","md",159,104,66,38,2,102,58,"deer",NA,NA,NA,NA
2008,"652","wt",159,18,11,8,0,18,11,"deer",NA,NA,NA,NA
2008,"670","all_deer",1920,1937,934,966,30,1907,753,"deer",NA,NA,NA,1.00885416666667
2008,"670","md",1920,1189,566,600,6,1182,439,"deer",NA,NA,NA,NA
2008,"670","wt",1920,748,368,366,23,725,314,"deer",NA,NA,NA,NA
2008,"680","all_deer",663,522,247,269,3,520,170,"deer",NA,NA,NA,0.787330316742081
2008,"680","md",663,478,223,252,3,475,149,"deer",NA,NA,NA,NA
2008,"680","wt",663,45,24,18,0,45,21,"deer",NA,NA,NA,NA
2008,"690","all_deer",2584,1715,1131,575,41,1674,882,"deer",NA,NA,NA,0.663699690402477
2008,"690","md",2584,1196,840,350,12,1184,624,"deer",NA,NA,NA,NA
2008,"690","wt",2584,520,291,225,29,491,258,"deer",NA,NA,NA,NA
2008,"700","all_deer",3946,3514,2004,1473,91,3423,1499,"deer",NA,NA,NA,0.890522047643183
2008,"700","md",3946,2624,1606,1000,45,2579,1177,"deer",NA,NA,NA,NA
2008,"700","wt",3946,890,398,473,46,844,323,"deer",NA,NA,NA,NA
2008,"701","all_deer",3270,2900,1569,1299,143,2757,1114,"deer",NA,NA,NA,0.886850152905199
2008,"701","md",3270,2044,1148,879,70,1974,735,"deer",NA,NA,NA,NA
2008,"701","wt",3270,857,421,420,73,783,379,"deer",NA,NA,NA,NA
2008,"702","all_deer",2269,1796,1045,736,54,1742,823,"deer",NA,NA,NA,0.791538122520934
2008,"702","md",2269,1510,909,585,39,1471,713,"deer",NA,NA,NA,NA
2008,"702","wt",2269,287,136,151,16,271,109,"deer",NA,NA,NA,NA
2008,"703","all_deer",4572,4479,2149,2244,114,4365,1685,"deer",NA,NA,NA,0.979658792650919
2008,"703","md",4572,2531,1339,1165,36,2495,992,"deer",NA,NA,NA,NA
2008,"703","wt",4572,1948,810,1079,78,1870,694,"deer",NA,NA,NA,NA
2008,"704","all_deer",4394,3907,2334,1538,97,3811,1795,"deer",NA,NA,NA,0.88916704597178
2008,"704","md",4394,3296,2071,1202,73,3223,1567,"deer",NA,NA,NA,NA
2008,"704","wt",4394,611,263,336,24,588,228,"deer",NA,NA,NA,NA
2008,"705","all_deer",4726,4529,2450,2011,82,4447,1959,"deer",NA,NA,NA,0.958315700380872
2008,"705","md",4726,3151,1765,1351,47,3104,1352,"deer",NA,NA,NA,NA
2008,"705","wt",4726,1379,685,660,35,1344,607,"deer",NA,NA,NA,NA
2009,"100","all_deer",3562,1153,949,200,9,1144,533,"deer",NA,NA,NA,0.323694553621561
2009,"100","md",3562,198,178,20,3,195,80,"deer",NA,NA,NA,NA
2009,"100","wt",3562,954,771,180,6,948,453,"deer",NA,NA,NA,NA
2009,"101","all_deer",2785,758,589,157,15,744,378,"deer",NA,NA,NA,0.272172351885099
2009,"101","md",2785,71,68,3,3,68,42,"deer",NA,NA,NA,NA
2009,"101","wt",2785,687,521,154,12,675,336,"deer",NA,NA,NA,NA
2009,"102","all_deer",3233,644,490,145,6,638,313,"deer",NA,NA,NA,0.199195793380761
2009,"102","md",3233,48,45,3,0,48,24,"deer",NA,NA,NA,NA
2009,"102","wt",3233,596,445,142,6,590,290,"deer",NA,NA,NA,NA
2009,"103","all_deer",3065,708,565,137,12,696,303,"deer",NA,NA,NA,0.230995106035889
2009,"103","md",3065,172,157,15,0,172,74,"deer",NA,NA,NA,NA
2009,"103","wt",3065,536,408,122,12,524,229,"deer",NA,NA,NA,NA
2009,"104","all_deer",1999,477,381,96,2,475,244,"deer",NA,NA,NA,0.238619309654827
2009,"104","md",1999,80,74,6,2,79,44,"deer",NA,NA,NA,NA
2009,"104","wt",1999,397,307,89,0,397,200,"deer",NA,NA,NA,NA
2009,"109","all_deer",690,241,185,53,6,235,107,"deer",NA,NA,NA,0.349275362318841
2009,"109","md",690,89,86,3,3,86,42,"deer",NA,NA,NA,NA
2009,"109","wt",690,152,98,50,3,149,66,"deer",NA,NA,NA,NA
2009,"110","all_deer",2203,546,456,90,12,534,298,"deer",NA,NA,NA,0.247843849296414
2009,"110","md",2203,89,89,0,3,86,60,"deer",NA,NA,NA,NA
2009,"110","wt",2203,457,367,90,9,448,239,"deer",NA,NA,NA,NA
2009,"120","all_deer",2392,595,452,140,18,577,261,"deer",NA,NA,NA,0.248745819397993
2009,"120","md",2392,67,60,7,3,64,18,"deer",NA,NA,NA,NA
2009,"120","wt",2392,528,392,133,15,513,244,"deer",NA,NA,NA,NA
2009,"121","all_deer",3146,1031,866,162,38,993,612,"deer",NA,NA,NA,0.327717736808646
2009,"121","md",3146,128,120,8,6,122,64,"deer",NA,NA,NA,NA
2009,"121","wt",3146,903,747,154,33,871,548,"deer",NA,NA,NA,NA
2009,"122","all_deer",2277,596,481,112,19,577,273,"deer",NA,NA,NA,0.261747913921827
2009,"122","md",2277,117,94,23,5,113,38,"deer",NA,NA,NA,NA
2009,"122","wt",2277,479,387,89,15,464,235,"deer",NA,NA,NA,NA
2009,"123","all_deer",852,201,164,37,6,195,90,"deer",NA,NA,NA,0.235915492957746
2009,"123","md",852,59,41,18,3,56,23,"deer",NA,NA,NA,NA
2009,"123","wt",852,142,123,19,3,139,67,"deer",NA,NA,NA,NA
2009,"124","all_deer",581,228,158,70,11,217,95,"deer",NA,NA,NA,0.392426850258176
2009,"124","md",581,39,33,7,3,36,18,"deer",NA,NA,NA,NA
2009,"124","wt",581,188,125,63,8,181,77,"deer",NA,NA,NA,NA
2009,"130","all_deer",2617,684,563,117,8,676,364,"deer",NA,NA,NA,0.261367978601452
2009,"130","md",2617,35,35,0,0,35,24,"deer",NA,NA,NA,NA
2009,"130","wt",2617,649,528,117,8,641,340,"deer",NA,NA,NA,NA
2009,"132","all_deer",1338,475,330,132,27,447,220,"deer",NA,NA,NA,0.355007473841555
2009,"132","md",1338,27,18,9,6,21,18,"deer",NA,NA,NA,NA
2009,"132","wt",1338,448,313,123,21,427,203,"deer",NA,NA,NA,NA
2009,"140","all_deer",957,151,125,27,0,151,83,"deer",NA,NA,NA,0.157784743991641
2009,"140","md",957,53,50,3,0,53,41,"deer",NA,NA,NA,NA
2009,"140","wt",957,98,74,24,0,98,41,"deer",NA,NA,NA,NA
2009,"141","all_deer",177,12,12,0,0,12,12,"deer",NA,NA,NA,0.0677966101694915
2009,"141","md",177,9,9,0,0,9,9,"deer",NA,NA,NA,NA
2009,"141","wt",177,3,3,0,0,3,3,"deer",NA,NA,NA,NA
2009,"150","all_deer",274,35,35,0,0,35,26,"deer",NA,NA,NA,0.127737226277372
2009,"150","md",274,24,24,0,0,24,15,"deer",NA,NA,NA,NA
2009,"150","wt",274,11,11,0,0,11,11,"deer",NA,NA,NA,NA
2009,"151","all_deer",93,23,23,0,0,23,14,"deer",NA,NA,NA,0.247311827956989
2009,"151","md",93,20,20,0,0,20,14,"deer",NA,NA,NA,NA
2009,"151","wt",93,3,3,0,0,3,0,"deer",NA,NA,NA,NA
2009,"170","all_deer",2265,1161,381,761,120,1041,234,"deer",NA,NA,NA,0.512582781456954
2009,"170","md",2265,41,21,20,5,36,21,"deer",NA,NA,NA,NA
2009,"170","wt",2265,1120,360,742,115,1005,213,"deer",NA,NA,NA,NA
2009,"200","all_deer",866,221,133,88,7,215,82,"deer",NA,NA,NA,0.255196304849885
2009,"200","md",866,17,15,2,0,17,0,"deer",NA,NA,NA,NA
2009,"200","wt",866,205,118,86,7,198,82,"deer",NA,NA,NA,NA
2009,"201","all_deer",2209,623,424,185,29,594,262,"deer",NA,NA,NA,0.282028066998642
2009,"201","md",2209,77,69,8,3,74,27,"deer",NA,NA,NA,NA
2009,"201","wt",2209,546,355,177,26,520,236,"deer",NA,NA,NA,NA
2009,"202","all_deer",1538,400,295,103,3,397,195,"deer",NA,NA,NA,0.260078023407022
2009,"202","md",1538,61,61,0,0,61,39,"deer",NA,NA,NA,NA
2009,"202","wt",1538,339,234,103,3,336,156,"deer",NA,NA,NA,NA
2009,"203","all_deer",1693,327,241,83,5,322,152,"deer",NA,NA,NA,0.19314825753101
2009,"203","md",1693,68,66,2,0,68,33,"deer",NA,NA,NA,NA
2009,"203","wt",1693,259,176,81,5,254,119,"deer",NA,NA,NA,NA
2009,"204","all_deer",1631,408,289,116,40,367,182,"deer",NA,NA,NA,0.250153280196199
2009,"204","md",1631,89,76,12,11,78,40,"deer",NA,NA,NA,NA
2009,"204","wt",1631,319,213,104,30,290,143,"deer",NA,NA,NA,NA
2009,"210","all_deer",815,171,125,46,0,171,86,"deer",NA,NA,NA,0.209815950920245
2009,"210","md",815,77,54,23,0,77,39,"deer",NA,NA,NA,NA
2009,"210","wt",815,94,71,23,0,94,47,"deer",NA,NA,NA,NA
2009,"211","all_deer",189,29,24,5,6,23,9,"deer",NA,NA,NA,0.153439153439153
2009,"211","md",189,17,15,2,6,11,6,"deer",NA,NA,NA,NA
2009,"211","wt",189,12,9,3,0,12,3,"deer",NA,NA,NA,NA
2009,"212","all_deer",1095,287,206,77,26,262,120,"deer",NA,NA,NA,0.262100456621005
2009,"212","md",1095,155,108,45,6,149,55,"deer",NA,NA,NA,NA
2009,"212","wt",1095,132,98,32,19,113,65,"deer",NA,NA,NA,NA
2009,"213","all_deer",273,51,41,10,4,47,21,"deer",NA,NA,NA,0.186813186813187
2009,"213","md",273,45,35,10,4,41,21,"deer",NA,NA,NA,NA
2009,"213","wt",273,6,6,0,0,6,0,"deer",NA,NA,NA,NA
2009,"214","all_deer",268,58,42,16,2,56,19,"deer",NA,NA,NA,0.216417910447761
2009,"214","md",268,36,31,5,2,35,10,"deer",NA,NA,NA,NA
2009,"214","wt",268,22,11,11,0,22,9,"deer",NA,NA,NA,NA
2009,"215","all_deer",1321,296,256,39,9,287,103,"deer",NA,NA,NA,0.224072672218017
2009,"215","md",1321,168,150,18,6,162,40,"deer",NA,NA,NA,NA
2009,"215","wt",1321,128,107,21,3,125,63,"deer",NA,NA,NA,NA
2009,"216","all_deer",295,45,39,6,0,45,27,"deer",NA,NA,NA,0.152542372881356
2009,"216","md",295,15,15,0,0,15,9,"deer",NA,NA,NA,NA
2009,"216","wt",295,30,24,6,0,30,18,"deer",NA,NA,NA,NA
2009,"240","all_deer",2144,681,479,193,97,583,260,"deer",NA,NA,NA,0.317630597014925
2009,"240","md",2144,81,65,15,6,74,24,"deer",NA,NA,NA,NA
2009,"240","wt",2144,600,413,178,91,509,236,"deer",NA,NA,NA,NA
2009,"250","all_deer",881,218,160,55,19,199,86,"deer",NA,NA,NA,0.24744608399546
2009,"250","md",881,88,85,3,7,81,41,"deer",NA,NA,NA,NA
2009,"250","wt",881,130,75,52,12,118,45,"deer",NA,NA,NA,NA
2009,"260","all_deer",1267,714,160,551,508,205,113,"deer",NA,NA,NA,0.56353591160221
2009,"260","md",1267,27,9,18,6,21,6,"deer",NA,NA,NA,NA
2009,"260","wt",1267,687,151,533,502,185,107,"deer",NA,NA,NA,NA
2009,"261","all_deer",706,229,141,88,22,207,104,"deer",NA,NA,NA,0.324362606232295
2009,"261","md",706,51,20,31,8,44,20,"deer",NA,NA,NA,NA
2009,"261","wt",706,178,121,57,15,163,84,"deer",NA,NA,NA,NA
2009,"270","all_deer",1697,317,188,126,31,286,112,"deer",NA,NA,NA,0.186800235710077
2009,"270","md",1697,118,43,73,12,106,43,"deer",NA,NA,NA,NA
2009,"270","wt",1697,199,145,54,19,180,68,"deer",NA,NA,NA,NA
2009,"280","all_deer",264,52,49,3,3,49,49,"deer",NA,NA,NA,0.196969696969697
2009,"280","md",264,34,34,0,0,34,34,"deer",NA,NA,NA,NA
2009,"280","wt",264,18,15,3,3,15,15,"deer",NA,NA,NA,NA
2009,"281","all_deer",1346,257,203,53,6,251,141,"deer",NA,NA,NA,0.190936106983655
2009,"281","md",1346,84,67,17,0,84,35,"deer",NA,NA,NA,NA
2009,"281","wt",1346,173,136,36,6,167,106,"deer",NA,NA,NA,NA
2009,"282","all_deer",236,58,33,25,2,56,15,"deer",NA,NA,NA,0.245762711864407
2009,"282","md",236,5,3,2,0,5,3,"deer",NA,NA,NA,NA
2009,"282","wt",236,53,30,23,2,51,12,"deer",NA,NA,NA,NA
2009,"283","all_deer",1980,322,247,71,14,308,146,"deer",NA,NA,NA,0.162626262626263
2009,"283","md",1980,77,50,22,3,74,24,"deer",NA,NA,NA,NA
2009,"283","wt",1980,245,196,49,11,234,122,"deer",NA,NA,NA,NA
2009,"284","all_deer",70,27,8,19,15,12,8,"deer",NA,NA,NA,0.385714285714286
2009,"284","md",70,3,0,3,3,0,0,"deer",NA,NA,NA,NA
2009,"284","wt",70,24,8,17,12,12,8,"deer",NA,NA,NA,NA
2009,"285","all_deer",2688,502,369,132,16,486,257,"deer",NA,NA,NA,0.186755952380952
2009,"285","md",2688,100,78,22,3,97,52,"deer",NA,NA,NA,NA
2009,"285","wt",2688,402,291,110,13,389,205,"deer",NA,NA,NA,NA
2009,"290","all_deer",200,61,27,34,32,28,24,"deer",NA,NA,NA,0.305
2009,"290","md",200,4,4,0,0,4,4,"deer",NA,NA,NA,NA
2009,"290","wt",200,57,23,34,32,24,20,"deer",NA,NA,NA,NA
2009,"291","all_deer",541,225,94,131,14,211,65,"deer",NA,NA,NA,0.415896487985213
2009,"291","md",541,187,77,110,8,179,56,"deer",NA,NA,NA,NA
2009,"291","wt",541,38,17,21,6,32,9,"deer",NA,NA,NA,NA
2009,"292","all_deer",1491,500,434,66,6,494,233,"deer",NA,NA,NA,0.335345405767941
2009,"292","md",1491,268,262,6,3,265,117,"deer",NA,NA,NA,NA
2009,"292","wt",1491,232,172,60,3,229,117,"deer",NA,NA,NA,NA
2009,"293","all_deer",1210,198,180,18,2,196,97,"deer",NA,NA,NA,0.163636363636364
2009,"293","md",1210,119,116,3,0,119,52,"deer",NA,NA,NA,NA
2009,"293","wt",1210,79,64,15,2,77,45,"deer",NA,NA,NA,NA
2009,"298","all_deer",342,147,142,5,0,147,58,"deer",NA,NA,NA,0.429824561403509
2009,"298","md",342,115,113,2,0,115,38,"deer",NA,NA,NA,NA
2009,"298","wt",342,32,29,3,0,32,20,"deer",NA,NA,NA,NA
2009,"300","all_deer",467,154,83,68,2,152,51,"deer",NA,NA,NA,0.329764453961456
2009,"300","md",467,85,56,29,0,85,33,"deer",NA,NA,NA,NA
2009,"300","wt",467,70,27,39,2,67,18,"deer",NA,NA,NA,NA
2009,"301","all_deer",751,215,116,93,20,195,80,"deer",NA,NA,NA,0.286284953395473
2009,"301","md",751,82,71,11,5,77,38,"deer",NA,NA,NA,NA
2009,"301","wt",751,133,45,83,16,118,42,"deer",NA,NA,NA,NA
2009,"302","all_deer",500,112,79,31,0,112,38,"deer",NA,NA,NA,0.224
2009,"302","md",500,85,64,19,0,85,27,"deer",NA,NA,NA,NA
2009,"302","wt",500,27,15,12,0,27,12,"deer",NA,NA,NA,NA
2009,"309","all_deer",1036,620,199,409,127,493,131,"deer",NA,NA,NA,0.598455598455598
2009,"309","md",1036,32,18,14,0,32,9,"deer",NA,NA,NA,NA
2009,"309","wt",1036,588,181,395,127,461,122,"deer",NA,NA,NA,NA
2009,"310","all_deer",280,58,36,19,0,58,24,"deer",NA,NA,NA,0.207142857142857
2009,"310","md",280,18,12,6,0,18,6,"deer",NA,NA,NA,NA
2009,"310","wt",280,39,24,12,0,39,18,"deer",NA,NA,NA,NA
2009,"311","all_deer",1698,993,457,527,55,938,305,"deer",NA,NA,NA,0.584805653710247
2009,"311","md",1698,231,136,95,9,222,67,"deer",NA,NA,NA,NA
2009,"311","wt",1698,762,321,432,46,716,238,"deer",NA,NA,NA,NA
2009,"312","all_deer",2006,1145,507,618,58,1087,333,"deer",NA,NA,NA,0.570787637088734
2009,"312","md",2006,207,144,63,6,201,94,"deer",NA,NA,NA,NA
2009,"312","wt",2006,938,364,555,52,886,238,"deer",NA,NA,NA,NA
2009,"313","all_deer",752,343,220,123,3,340,135,"deer",NA,NA,NA,0.456117021276596
2009,"313","md",752,287,202,85,0,287,130,"deer",NA,NA,NA,NA
2009,"313","wt",752,56,18,38,3,53,6,"deer",NA,NA,NA,NA
2009,"314","all_deer",1263,531,290,239,10,521,205,"deer",NA,NA,NA,0.420427553444181
2009,"314","md",1263,303,178,123,10,294,108,"deer",NA,NA,NA,NA
2009,"314","wt",1263,227,112,116,0,227,97,"deer",NA,NA,NA,NA
2009,"315","all_deer",2066,1218,549,658,81,1137,366,"deer",NA,NA,NA,0.589545014520813
2009,"315","md",2066,468,261,206,9,459,156,"deer",NA,NA,NA,NA
2009,"315","wt",2066,751,288,452,72,679,209,"deer",NA,NA,NA,NA
2009,"316","all_deer",107,28,25,3,3,25,12,"deer",NA,NA,NA,0.261682242990654
2009,"316","md",107,23,23,0,0,23,12,"deer",NA,NA,NA,NA
2009,"316","wt",107,5,2,3,3,2,0,"deer",NA,NA,NA,NA
2009,"317","all_deer",802,402,241,161,24,378,174,"deer",NA,NA,NA,0.501246882793017
2009,"317","md",802,134,93,41,6,128,64,"deer",NA,NA,NA,NA
2009,"317","wt",802,269,149,120,18,251,110,"deer",NA,NA,NA,NA
2009,"318","all_deer",298,102,72,30,10,91,40,"deer",NA,NA,NA,0.342281879194631
2009,"318","md",298,81,67,14,10,71,35,"deer",NA,NA,NA,NA
2009,"318","wt",298,20,4,16,0,20,4,"deer",NA,NA,NA,NA
2009,"319","all_deer",501,100,64,33,2,98,22,"deer",NA,NA,NA,0.199600798403194
2009,"319","md",501,78,56,22,2,76,14,"deer",NA,NA,NA,NA
2009,"319","wt",501,22,8,11,0,22,8,"deer",NA,NA,NA,NA
2009,"320","all_deer",1575,907,358,542,71,836,268,"deer",NA,NA,NA,0.575873015873016
2009,"320","md",1575,126,85,38,0,126,34,"deer",NA,NA,NA,NA
2009,"320","wt",1575,781,273,504,71,710,234,"deer",NA,NA,NA,NA
2009,"321","all_deer",698,107,65,42,12,95,41,"deer",NA,NA,NA,0.153295128939828
2009,"321","md",698,37,32,5,9,29,21,"deer",NA,NA,NA,NA
2009,"321","wt",698,69,33,37,3,66,21,"deer",NA,NA,NA,NA
2009,"322","all_deer",1526,1329,448,846,100,1229,306,"deer",NA,NA,NA,0.870904325032765
2009,"322","md",1526,223,115,99,8,215,44,"deer",NA,NA,NA,NA
2009,"322","wt",1526,1106,333,748,92,1014,262,"deer",NA,NA,NA,NA
2009,"323","all_deer",445,67,41,26,0,67,26,"deer",NA,NA,NA,0.150561797752809
2009,"323","md",445,37,23,14,0,37,12,"deer",NA,NA,NA,NA
2009,"323","wt",445,30,18,12,0,30,15,"deer",NA,NA,NA,NA
2009,"324","all_deer",425,94,65,26,6,88,36,"deer",NA,NA,NA,0.221176470588235
2009,"324","md",425,44,33,11,3,41,18,"deer",NA,NA,NA,NA
2009,"324","wt",425,50,32,15,3,47,17,"deer",NA,NA,NA,NA
2009,"325","all_deer",1341,620,334,280,29,592,215,"deer",NA,NA,NA,0.46234153616704
2009,"325","md",1341,366,190,177,9,358,91,"deer",NA,NA,NA,NA
2009,"325","wt",1341,254,145,103,20,234,124,"deer",NA,NA,NA,NA
2009,"326","all_deer",681,341,126,205,9,332,70,"deer",NA,NA,NA,0.500734214390602
2009,"326","md",681,224,73,140,0,224,27,"deer",NA,NA,NA,NA
2009,"326","wt",681,117,53,64,9,108,44,"deer",NA,NA,NA,NA
2009,"327","all_deer",414,55,40,15,0,55,25,"deer",NA,NA,NA,0.132850241545894
2009,"327","md",414,34,28,6,0,34,17,"deer",NA,NA,NA,NA
2009,"327","wt",414,21,11,9,0,21,9,"deer",NA,NA,NA,NA
2009,"328","all_deer",333,19,12,7,0,19,6,"deer",NA,NA,NA,0.0570570570570571
2009,"328","md",333,19,12,7,0,19,6,"deer",NA,NA,NA,NA
2009,"329","all_deer",746,139,86,54,12,127,47,"deer",NA,NA,NA,0.186327077747989
2009,"329","md",746,70,47,23,6,65,15,"deer",NA,NA,NA,NA
2009,"329","wt",746,69,38,31,6,63,33,"deer",NA,NA,NA,NA
2009,"330","all_deer",828,310,141,169,15,295,96,"deer",NA,NA,NA,0.3743961352657
2009,"330","md",828,150,67,83,9,142,35,"deer",NA,NA,NA,NA
2009,"330","wt",828,159,73,86,6,153,61,"deer",NA,NA,NA,NA
2009,"331","all_deer",1287,387,198,187,21,366,106,"deer",NA,NA,NA,0.300699300699301
2009,"331","md",1287,241,130,112,6,235,47,"deer",NA,NA,NA,NA
2009,"331","wt",1287,146,68,75,15,131,59,"deer",NA,NA,NA,NA
2009,"332","all_deer",421,32,29,3,3,29,12,"deer",NA,NA,NA,0.0760095011876485
2009,"332","md",421,23,20,3,3,20,6,"deer",NA,NA,NA,NA
2009,"332","wt",421,9,9,0,0,9,6,"deer",NA,NA,NA,NA
2009,"333","all_deer",1747,1127,412,703,55,1072,279,"deer",NA,NA,NA,0.645105895821408
2009,"333","md",1747,270,139,131,19,251,71,"deer",NA,NA,NA,NA
2009,"333","wt",1747,857,273,572,36,821,208,"deer",NA,NA,NA,NA
2009,"335","all_deer",489,243,140,104,14,230,73,"deer",NA,NA,NA,0.496932515337423
2009,"335","md",489,201,122,79,11,190,64,"deer",NA,NA,NA,NA
2009,"335","wt",489,43,17,25,3,40,9,"deer",NA,NA,NA,NA
2009,"339","all_deer",695,259,126,127,2,257,75,"deer",NA,NA,NA,0.372661870503597
2009,"339","md",695,180,103,75,2,178,54,"deer",NA,NA,NA,NA
2009,"339","wt",695,79,23,52,0,79,20,"deer",NA,NA,NA,NA
2009,"340","all_deer",1920,972,464,498,62,909,281,"deer",NA,NA,NA,0.50625
2009,"340","md",1920,280,205,75,11,270,75,"deer",NA,NA,NA,NA
2009,"340","wt",1920,691,259,423,52,640,206,"deer",NA,NA,NA,NA
2009,"341","all_deer",377,66,41,24,3,63,21,"deer",NA,NA,NA,0.175066312997347
2009,"341","md",377,44,30,15,3,41,12,"deer",NA,NA,NA,NA
2009,"341","wt",377,21,12,9,0,21,9,"deer",NA,NA,NA,NA
2009,"343","all_deer",790,343,213,129,16,327,97,"deer",NA,NA,NA,0.434177215189873
2009,"343","md",790,273,178,96,10,263,74,"deer",NA,NA,NA,NA
2009,"343","wt",790,69,36,34,6,63,24,"deer",NA,NA,NA,NA
2009,"350","all_deer",667,140,82,55,12,128,46,"deer",NA,NA,NA,0.209895052473763
2009,"350","md",667,99,61,34,9,90,31,"deer",NA,NA,NA,NA
2009,"350","wt",667,41,21,21,3,38,15,"deer",NA,NA,NA,NA
2009,"360","all_deer",1287,554,288,261,42,512,180,"deer",NA,NA,NA,0.43045843045843
2009,"360","md",1287,142,119,22,0,142,64,"deer",NA,NA,NA,NA
2009,"360","wt",1287,412,169,238,42,370,116,"deer",NA,NA,NA,NA
2009,"361","all_deer",183,28,15,13,0,28,12,"deer",NA,NA,NA,0.153005464480874
2009,"361","md",183,22,9,13,0,22,9,"deer",NA,NA,NA,NA
2009,"361","wt",183,6,6,0,0,6,3,"deer",NA,NA,NA,NA
2009,"362","all_deer",316,38,26,11,0,38,17,"deer",NA,NA,NA,0.120253164556962
2009,"362","md",316,21,15,6,0,21,6,"deer",NA,NA,NA,NA
2009,"362","wt",316,17,12,5,0,17,12,"deer",NA,NA,NA,NA
2009,"370","all_deer",481,116,79,31,5,112,37,"deer",NA,NA,NA,0.241164241164241
2009,"370","md",481,84,61,23,2,83,29,"deer",NA,NA,NA,NA
2009,"370","wt",481,32,18,8,3,29,9,"deer",NA,NA,NA,NA
2009,"380","all_deer",2084,1044,603,430,37,1007,310,"deer",NA,NA,NA,0.500959692898273
2009,"380","md",2084,539,400,135,9,529,157,"deer",NA,NA,NA,NA
2009,"380","wt",2084,506,202,294,28,478,152,"deer",NA,NA,NA,NA
2009,"388","all_deer",552,294,69,216,26,268,39,"deer",NA,NA,NA,0.532608695652174
2009,"388","md",552,157,22,133,10,147,12,"deer",NA,NA,NA,NA
2009,"388","wt",552,137,48,83,16,121,27,"deer",NA,NA,NA,NA
2009,"390","all_deer",419,174,105,69,9,166,76,"deer",NA,NA,NA,0.41527446300716
2009,"390","md",419,100,77,23,3,97,54,"deer",NA,NA,NA,NA
2009,"390","wt",419,75,28,47,6,69,22,"deer",NA,NA,NA,NA
2009,"391","all_deer",750,410,254,153,17,393,139,"deer",NA,NA,NA,0.546666666666667
2009,"391","md",750,239,187,52,11,228,94,"deer",NA,NA,NA,NA
2009,"391","wt",750,171,67,101,6,165,44,"deer",NA,NA,NA,NA
2009,"392","all_deer",917,444,296,142,15,429,169,"deer",NA,NA,NA,0.484187568157034
2009,"392","md",917,305,249,56,7,298,128,"deer",NA,NA,NA,NA
2009,"392","wt",917,139,47,86,8,131,41,"deer",NA,NA,NA,NA
2009,"393","all_deer",1622,586,285,293,17,569,147,"deer",NA,NA,NA,0.361282367447596
2009,"393","md",1622,340,211,124,5,335,91,"deer",NA,NA,NA,NA
2009,"393","wt",1622,246,74,170,12,234,56,"deer",NA,NA,NA,NA
2009,"400","all_deer",2076,1406,768,622,27,1379,489,"deer",NA,NA,NA,0.677263969171484
2009,"400","md",2076,868,499,363,18,849,264,"deer",NA,NA,NA,NA
2009,"400","wt",2076,538,269,260,9,529,225,"deer",NA,NA,NA,NA
